Reading,Load [21.8 N],Time [sec.]
1242,-16.4,124.094
1243,-16.4,124.195
1244,-16.4,124.293
1245,-16.4,124.393
1246,-16.4,124.493
1247,-16.4,124.593
1248,-16.4,124.692
1249,-16.4,124.794
1250,-16.4,124.893
1251,-16.4,124.995
1252,-16.4,125.093
1253,-16.4,125.194
1254,-16.4,125.294
1255,-16.4,125.396
1256,-16.4,125.493
1257,-16.4,125.593
1258,-16.4,125.694
1259,-16.4,125.795
1260,-16.4,125.893
1261,-16.4,125.993
1262,-16.4,126.095
1263,-16.4,126.194
1264,-16.4,126.295
1265,-16.4,126.394
1266,-16.4,126.496
1267,-16.4,126.593
